user_id,username,email,signup_date,plan
USR-2-0033,ethan_johnson_13,ethan_johnson_13@mail.net,2026-02-09,enterprise
USR-2-0034,bob_anderson_68,Bob @ mail.net,2026-06-06,pro
USR-2-0035,julia_johnson_39,Julia @ gmail.com,2026-01-16,pro
USR-2-0036,charlie_brown_14,charlie_brown_14@company.org,2026-04-11,free
USR-2-0037,fiona_miller_19,Fiona @ gmail.com,2026-04-26,enterprise
USR-2-0038,george_johnson_69,george_johnson_69@outlook.com,2026-06-03,enterprise
USR-2-0039,fiona_taylor_47,fiona_taylor_47@mail.net,2026-04-15,pro
USR-2-0040,hannah_taylor_79,hannah_taylor_79@gmail.com,2026-07-01,free
USR-2-0041,alice_wilson_10,alice_wilson_10@outlook.com,2026-02-07,enterprise
USR-2-0042,george_anderson_17,,2026-05-03,free
USR-2-0043,ian_moore_99,ian_moore_99@gmail.com,2026-10-04,enterprise
USR-2-0044,george_johnson_85,george_johnson_85@yahoo.com,2026-04-10,pro
USR-2-0045,george_wilson_50,george_wilson_50@yahoo.com,2026-03-25,enterprise
USR-2-0046,bob_brown_67,bob_brown_67@mail.net,2026-06-25,free
USR-2-0047,,@outlook.com,2026-12-23,enterprise
USR-2-0048,fiona_brown_21,fiona_brown_21@company.org,2026-09-02,enterprise
USR-2-0049,charlie_smith_61,charlie_smith_61@mail.net,2026-04-04,pro
USR-2-0050,,@yahoo.com,2026-03-07,pro
USR-2-0051,bob_jackson_85,bob_jackson_85@gmail.com,2026-02-07,enterprise
USR-2-0052,charlie_johnson_52,charlie_johnson_52@gmail.com,2026-03-19,pro
USR-2-0053,george_anderson_13,george_anderson_13@outlook.com,2026-04-06,pro
USR-2-0054,charlie_smith_88,charlie_smith_88@outlook.com,2026-08-14,enterprise
USR-2-0055,bob_miller_59,bob_miller_59@mail.net,2026-04-21,enterprise
USR-2-0056,george_wilson_71,george_wilson_71@mail.net,2026-09-11,pro
USR-2-0057,alice_wilson_86,alice_wilson_86@outlook.com,2026-01-26,pro
USR-2-0058,julia_taylor_30,julia_taylor_30@outlook.com,2026-09-27,enterprise
USR-2-0059,diana_jackson_59,diana_jackson_59@yahoo.com,2026-03-08,enterprise
USR-2-0060,fiona_jackson_13,fiona_jackson_13@mail.net,2026-10-05,enterprise
USR-2-0061,hannah_thomas_49,Hannah @ gmail.com,2026-10-08,free
USR-2-0062,alice_wilson_88,,2026-12-06,pro
USR-2-0063,charlie_jackson_28,charlie_jackson_28@outlook.com,2026-02-12,enterprise
USR-2-0064,george_jackson_22,george_jackson_22@yahoo.com,2026-12-14,enterprise
USR-2-0065,fiona_brown_81,fiona_brown_81@outlook.com,2026-04-22,enterprise
USR-2-0066,george_miller_98,,2026-01-23,enterprise
USR-2-0067,julia_smith_33,julia_smith_33@mail.net,2026-04-21,enterprise
USR-2-0068,hannah_brown_52,hannah_brown_52@outlook.com,2026-03-21,free
USR-2-0069,fiona_anderson_11,fiona_anderson_11@gmail.com,2026-06-09,free
USR-2-0070,alice_moore_66,alice_moore_66@company.org,2026-08-13,pro
USR-2-0071,bob_anderson_83,bob_anderson_83@yahoo.com,2026-08-03,free
USR-2-0072,,,2026-07-06,enterprise
USR-2-0073,bob_wilson_86,bob_wilson_86@gmail.com,2026-07-21,free
USR-2-0074,george_brown_16,george_brown_16@yahoo.com,2026-07-23,enterprise
USR-2-0075,ian_miller_94,ian_miller_94@gmail.com,2026-07-19,enterprise
USR-2-0076,,missing_domain@Charlie,2026-04-04,free
USR-2-0077,ethan_johnson_70,ethan_johnson_70@company.org,2026-08-16,enterprise
USR-2-0078,ian_moore_33,ian_moore_33@yahoo.com,2026-08-02,pro
USR-2-0079,ethan_taylor_44,,2026-12-22,free
USR-2-0080,fiona_thomas_62,fiona_thomas_62@mail.net,2026-01-27,pro
USR-2-0081,george_thomas_97,george_thomas_97@yahoo.com,2026-08-10,free
USR-2-0082,alice_thomas_83,alice_thomas_83@mail.net,2026-03-04,pro
USR-2-0083,charlie_taylor_34,charlie_taylor_34@company.org,2026-04-27,enterprise
USR-2-0084,julia_miller_50,julia_miller_50@gmail.com,2026-02-13,enterprise
USR-2-0085,fiona_miller_76,fiona_miller_76@mail.net,2026-10-17,pro
USR-2-0086,charlie_brown_82,charlie_brown_82@gmail.com,2026-02-19,free
USR-2-0087,ian_wilson_62,ian_wilson_62@mail.net,2026-10-16,free
USR-2-0088,george_brown_89,george_brown_89@gmail.com,2026-07-11,enterprise
USR-2-0089,,@outlook.com,2026-05-09,pro
USR-2-0090,bob_taylor_27,bob_taylor_27@outlook.com,2026-05-24,pro
USR-2-0091,bob_taylor_66,bob_taylor_66@company.org,2026-09-28,pro
USR-2-0092,ian_brown_18,ian_brown_18@yahoo.com,2026-09-19,free
USR-2-0093,,Diana @ outlook.com,2026-05-12,pro
USR-2-0094,bob_smith_40,bob_smith_40@yahoo.com,2026-08-19,enterprise
USR-2-0095,,Charlie @ gmail.com,2026-10-25,free
USR-2-0096,diana_taylor_44,diana_taylor_44@gmail.com,2026-08-05,enterprise
USR-2-0097,alice_taylor_42,alice_taylor_42@outlook.com,2026-07-13,pro
USR-2-0098,diana_anderson_48,diana_anderson_48@company.org,2026-10-04,free
USR-2-0099,fiona_thomas_92,fiona_thomas_92@gmail.com,2026-08-03,pro
USR-2-0100,fiona_miller_43,fiona_miller_43@outlook.com,2026-04-05,enterprise
USR-2-0101,alice_jackson_61,alice_jackson_61@gmail.com,2026-11-16,pro
USR-2-0102,george_moore_59,george_moore_59@mail.net,2026-04-11,enterprise
USR-2-0103,ian_anderson_95,ian_anderson_95@yahoo.com,2026-11-18,free
USR-2-0104,hannah_brown_43,hannah_brown_43@yahoo.com,2026-11-11,enterprise
USR-2-0105,fiona_taylor_49,fiona_taylor_49@outlook.com,2026-05-19,pro
USR-2-0106,bob_anderson_16,bob_anderson_16@mail.net,2026-02-16,free
USR-2-0107,george_thomas_48,george_thomas_48@yahoo.com,2026-03-07,pro
USR-2-0108,julia_anderson_28,julia_anderson_28@gmail.com,2026-08-11,enterprise
USR-2-0109,fiona_smith_10,fiona_smith_10@yahoo.com,2026-10-25,free
USR-2-0110,bob_brown_88,bob_brown_88@company.org,2026-08-13,
USR-2-0111,diana_wilson_11,diana_wilson_11@mail.net,2026-04-01,
USR-2-0112,diana_taylor_98,diana_taylor_98@gmail.com,2026-07-17,enterprise
USR-2-0113,bob_smith_48,bob_smith_48@mail.net,2026-10-17,pro
USR-2-0114,charlie_wilson_72,charlie_wilson_72@company.org,2026-01-08,free
USR-2-0115,charlie_taylor_12,,2026-06-23,enterprise
USR-2-0116,george_miller_78,george_miller_78@gmail.com,2026-11-04,enterprise
USR-2-0117,alice_johnson_63,,2026-05-16,enterprise
USR-2-0118,alice_miller_63,alice_miller_63@outlook.com,2026-10-20,enterprise
USR-2-0119,bob_thomas_89,missing_domain@Bob,2026-04-20,free
USR-2-0120,ian_taylor_55,ian_taylor_55@gmail.com,2026-09-16,free
USR-2-0121,,@gmail.com,2026-10-22,pro
USR-2-0122,bob_thomas_19,Bob @ outlook.com,2026-08-10,pro
USR-2-0123,bob_brown_15,bob_brown_15@outlook.com,2026-07-24,free
USR-2-0124,alice_smith_27,,2026-06-15,enterprise
USR-2-0125,bob_wilson_53,bob_wilson_53@company.org,2026-05-27,pro
USR-2-0126,hannah_moore_93,,2026-03-23,enterprise
USR-2-0127,charlie_johnson_63,charlie_johnson_63@mail.net,2026-11-15,free
USR-2-0128,fiona_jackson_13,fiona_jackson_13@yahoo.com,2026-08-16,free
USR-2-0129,hannah_smith_18,hannah_smith_18@mail.net,2026-12-19,enterprise
USR-2-0130,fiona_thomas_76,fiona_thomas_76@company.org,2026-11-24,free
USR-2-0131,george_brown_81,george_brown_81@gmail.com,2026-11-06,enterprise
USR-2-0132,hannah_brown_19,hannah_brown_19@outlook.com,2026-05-02,enterprise
USR-2-0133,,@mail.net,2026-08-03,pro
USR-2-0134,,@gmail.com,2026-09-18,free
USR-2-0135,julia_jackson_91,julia_jackson_91@yahoo.com,2026-11-22,pro
USR-2-0136,fiona_smith_38,fiona_smith_38@mail.net,2026-10-16,enterprise
USR-2-0137,hannah_johnson_22,hannah_johnson_22@outlook.com,2026-06-27,enterprise
USR-2-0138,ethan_thomas_76,missing_domain@Ethan,2026-03-27,enterprise
USR-2-0139,george_johnson_42,george_johnson_42@company.org,2026-04-15,free
USR-2-0140,bob_moore_15,bob_moore_15@mail.net,2026-02-25,pro
USR-2-0141,julia_thomas_27,missing_domain@Julia,2026-10-16,enterprise
USR-2-0142,charlie_jackson_32,,2026-07-22,enterprise
USR-2-0143,fiona_thomas_59,fiona_thomas_59@yahoo.com,2026-05-13,pro
USR-2-0144,hannah_brown_27,hannah_brown_27@mail.net,2026-05-27,enterprise
USR-2-0145,fiona_thomas_90,fiona_thomas_90@outlook.com,2026-11-12,enterprise
USR-2-0146,charlie_thomas_79,charlie_thomas_79@gmail.com,2026-06-18,pro
USR-2-0147,george_thomas_46,george_thomas_46@gmail.com,2026-09-04,free
USR-2-0148,alice_smith_35,alice_smith_35@outlook.com,2026-11-09,free
USR-2-0149,,@gmail.com,2026-10-28,enterprise
