user_id,username,email,signup_date,plan
USR-4-0027,alice_thomas_48,alice_thomas_48@mail.net,2026-09-01,free
USR-4-0028,fiona_wilson_18,fiona_wilson_18@gmail.com,2026-06-13,enterprise
USR-4-0029,charlie_jackson_87,charlie_jackson_87@outlook.com,2026-12-28,pro
USR-4-0030,ethan_moore_21,ethan_moore_21@company.org,2026-05-07,enterprise
USR-4-0031,bob_wilson_14,bob_wilson_14@company.org,2026-09-01,pro
USR-4-0032,charlie_taylor_53,charlie_taylor_53@mail.net,2026-05-25,pro
USR-4-0033,bob_thomas_96,bob_thomas_96@gmail.com,2026-08-13,enterprise
USR-4-0034,bob_smith_49,bob_smith_49@mail.net,2026-02-11,pro
USR-4-0035,bob_thomas_94,Bob @ outlook.com,2026-06-07,free
USR-4-0036,ian_wilson_66,ian_wilson_66@yahoo.com,2026-05-04,free
USR-4-0037,ian_thomas_23,ian_thomas_23@outlook.com,2026-05-05,enterprise
USR-4-0038,,@outlook.com,2026-09-15,free
USR-4-0039,hannah_smith_23,Hannah @ company.org,2026-12-20,enterprise
USR-4-0040,hannah_jackson_55,hannah_jackson_55@mail.net,2026-02-25,pro
USR-4-0041,bob_anderson_22,bob_anderson_22@company.org,2026-08-08,free
USR-4-0042,julia_miller_56,julia_miller_56@outlook.com,2026-06-15,
USR-4-0043,hannah_johnson_54,hannah_johnson_54@outlook.com,2026-06-20,enterprise
USR-4-0044,bob_moore_23,bob_moore_23@outlook.com,2026-09-15,pro
USR-4-0045,diana_jackson_41,diana_jackson_41@company.org,2026-02-11,free
USR-4-0046,julia_moore_65,julia_moore_65@yahoo.com,2026-03-22,enterprise
USR-4-0047,julia_anderson_24,julia_anderson_24@mail.net,2026-02-27,pro
USR-4-0048,george_johnson_86,george_johnson_86@company.org,2026-06-16,enterprise
USR-4-0049,bob_taylor_27,bob_taylor_27@gmail.com,2026-03-22,free
USR-4-0050,ethan_moore_88,ethan_moore_88@outlook.com,2026-05-19,enterprise
USR-4-0051,george_wilson_21,george_wilson_21@mail.net,2026-07-28,free
USR-4-0052,alice_wilson_80,invalid_email_format,2026-02-28,pro
USR-4-0053,diana_moore_99,diana_moore_99@company.org,2026-07-13,pro
USR-4-0054,charlie_anderson_27,charlie_anderson_27@outlook.com,2026-07-05,pro
USR-4-0055,,missing_domain@Charlie,2026-03-03,free
USR-4-0056,george_anderson_99,george_anderson_99@yahoo.com,2026-08-17,pro
USR-4-0057,hannah_moore_55,hannah_moore_55@gmail.com,2026-10-16,enterprise
USR-4-0058,ian_miller_62,ian_miller_62@gmail.com,2026-01-19,pro
USR-4-0059,bob_jackson_71,invalid_email_format,2026-08-17,free
USR-4-0060,julia_johnson_41,julia_johnson_41@gmail.com,2026-11-21,enterprise
USR-4-0061,ethan_jackson_16,ethan_jackson_16@gmail.com,2026-08-15,enterprise
USR-4-0062,julia_wilson_63,julia_wilson_63@outlook.com,2026-05-06,free
USR-4-0063,julia_miller_82,julia_miller_82@mail.net,2026-03-19,free
USR-4-0064,ethan_jackson_13,ethan_jackson_13gmail.com,2026-05-09,free
USR-4-0065,ethan_miller_11,ethan_miller_11@mail.net,2026-12-05,enterprise
USR-4-0066,charlie_miller_99,charlie_miller_99@mail.net,2026-01-11,free
USR-4-0067,julia_brown_73,julia_brown_73@company.org,2026-04-22,pro
USR-4-0068,charlie_taylor_83,charlie_taylor_83@outlook.com,2026-02-02,free
USR-4-0069,hannah_miller_70,hannah_miller_70@mail.net,2026-04-13,enterprise
USR-4-0070,hannah_miller_28,hannah_miller_28@outlook.com,2026-08-13,enterprise
USR-4-0071,ian_smith_22,ian_smith_22@company.org,2026-10-21,pro
USR-4-0072,ethan_johnson_42,ethan_johnson_42@yahoo.com,2026-12-22,enterprise
USR-4-0073,ian_wilson_96,,2026-09-01,
USR-4-0074,,invalid_email_format,2026-04-24,pro
USR-4-0075,,@yahoo.com,2026-10-21,free
USR-4-0076,bob_johnson_87,bob_johnson_87@mail.net,2026-03-04,enterprise
USR-4-0077,ethan_anderson_94,ethan_anderson_94@outlook.com,2026-07-23,enterprise
USR-4-0078,fiona_miller_30,fiona_miller_30@gmail.com,2026-07-13,pro
USR-4-0079,ethan_miller_32,ethan_miller_32@yahoo.com,2026-10-13,free
USR-4-0080,bob_brown_79,bob_brown_79@gmail.com,2026-08-23,pro
USR-4-0081,bob_johnson_83,bob_johnson_83@gmail.com,2026-08-05,enterprise
USR-4-0082,alice_moore_44,alice_moore_44@company.org,2026-10-01,enterprise
USR-4-0083,hannah_anderson_65,hannah_anderson_65@gmail.com,2026-09-08,free
USR-4-0084,hannah_johnson_82,hannah_johnson_82@outlook.com,2026-11-10,pro
USR-4-0085,bob_wilson_78,bob_wilson_78@company.org,2026-05-21,free
USR-4-0086,alice_moore_94,alice_moore_94@gmail.com,2026-11-23,pro
USR-4-0087,,Hannah @ mail.net,2026-08-13,free
USR-4-0088,ethan_anderson_78,ethan_anderson_78@gmail.com,2026-01-11,free
USR-4-0089,alice_moore_25,alice_moore_25@mail.net,2026-08-22,enterprise
USR-4-0090,,,2026-11-01,pro
USR-4-0091,julia_smith_41,,2026-03-21,free
USR-4-0092,bob_anderson_88,bob_anderson_88@gmail.com,2026-02-16,enterprise
USR-4-0093,diana_johnson_35,diana_johnson_35@company.org,2026-06-04,enterprise
USR-4-0094,charlie_wilson_37,charlie_wilson_37@outlook.com,2026-02-04,pro
USR-4-0095,george_brown_99,,2026-04-19,free
USR-4-0096,,@gmail.com,2026-01-06,free
USR-4-0097,julia_miller_63,julia_miller_63@company.org,2026-12-05,free
USR-4-0098,ethan_thomas_67,ethan_thomas_67@mail.net,2026-12-02,enterprise
USR-4-0099,hannah_jackson_21,hannah_jackson_21@outlook.com,2026-07-01,enterprise
USR-4-0100,bob_thomas_22,bob_thomas_22@mail.net,2026-09-08,pro
USR-4-0101,diana_miller_16,diana_miller_16@company.org,2026-08-06,free
USR-4-0102,alice_smith_92,alice_smith_92@outlook.com,2026-06-20,pro
USR-4-0103,alice_thomas_32,alice_thomas_32gmail.com,2026-02-08,enterprise
USR-4-0104,julia_wilson_63,julia_wilson_63@outlook.com,2026-04-25,free
USR-4-0105,bob_taylor_62,bob_taylor_62@yahoo.com,2026-02-16,enterprise
USR-4-0106,george_brown_37,george_brown_37@company.org,2026-06-05,pro
USR-4-0107,fiona_miller_35,fiona_miller_35gmail.com,2026-05-05,free
USR-4-0108,hannah_moore_31,hannah_moore_31@outlook.com,2026-10-06,enterprise
USR-4-0109,charlie_jackson_80,missing_domain@Charlie,2026-04-19,pro
USR-4-0110,ethan_smith_64,ethan_smith_64@outlook.com,2026-07-19,free
USR-4-0111,julia_brown_83,julia_brown_83@gmail.com,2026-01-16,enterprise
USR-4-0112,alice_moore_77,alice_moore_77@gmail.com,2026-08-16,free
USR-4-0113,alice_moore_37,alice_moore_37@gmail.com,2026-01-16,enterprise
USR-4-0114,,@yahoo.com,2026-12-13,free
USR-4-0115,,@company.org,2026-12-11,
USR-4-0116,george_miller_99,george_miller_99@yahoo.com,2026-11-03,enterprise
USR-4-0117,alice_thomas_96,invalid_email_format,2026-08-20,free
USR-4-0118,charlie_thomas_18,charlie_thomas_18@yahoo.com,2026-06-08,enterprise
USR-4-0119,hannah_jackson_99,hannah_jackson_99@yahoo.com,2026-06-12,pro
USR-4-0120,,@company.org,2026-09-17,free
USR-4-0121,ian_thomas_47,ian_thomas_47@gmail.com,2026-04-15,free
USR-4-0122,charlie_miller_19,charlie_miller_19@yahoo.com,2026-08-05,free
USR-4-0123,alice_miller_63,alice_miller_63@yahoo.com,2026-08-12,pro
USR-4-0124,,@yahoo.com,2026-09-21,pro
USR-4-0125,fiona_wilson_72,fiona_wilson_72@mail.net,2026-08-15,pro
USR-4-0126,ethan_brown_43,ethan_brown_43@outlook.com,2026-01-05,pro
USR-4-0127,charlie_jackson_30,charlie_jackson_30@yahoo.com,2026-12-23,enterprise
USR-4-0128,,@yahoo.com,2026-08-09,pro
USR-4-0129,ian_smith_95,ian_smith_95@outlook.com,2026-08-18,free
USR-4-0130,bob_smith_61,bob_smith_61@company.org,2026-06-05,free
USR-4-0131,ian_thomas_52,ian_thomas_52@outlook.com,2026-10-22,free
USR-4-0132,hannah_wilson_98,hannah_wilson_98@gmail.com,2026-03-22,enterprise
USR-4-0133,alice_moore_89,alice_moore_89@gmail.com,2026-06-02,enterprise
USR-4-0134,julia_thomas_38,julia_thomas_38@yahoo.com,2026-01-03,enterprise
USR-4-0135,bob_thomas_60,bob_thomas_60@mail.net,2026-09-02,enterprise
USR-4-0136,charlie_moore_57,invalid_email_format,2026-05-15,enterprise
USR-4-0137,hannah_moore_66,hannah_moore_66@company.org,2026-12-14,free
USR-4-0138,julia_johnson_28,julia_johnson_28@mail.net,2026-06-03,enterprise
USR-4-0139,bob_smith_62,bob_smith_62@yahoo.com,2026-09-15,enterprise
USR-4-0140,charlie_taylor_33,charlie_taylor_33@company.org,2026-01-27,pro
USR-4-0141,ethan_anderson_81,ethan_anderson_81@gmail.com,2026-03-09,pro
USR-4-0142,hannah_johnson_93,hannah_johnson_93@yahoo.com,2026-08-23,enterprise
USR-4-0143,bob_miller_73,missing_domain@Bob,2026-10-14,pro
USR-4-0144,hannah_johnson_57,hannah_johnson_57@outlook.com,2026-03-19,free
USR-4-0145,hannah_brown_55,hannah_brown_55@company.org,2026-11-12,free
USR-4-0146,ian_johnson_75,ian_johnson_75@gmail.com,2026-10-25,free
USR-4-0147,fiona_miller_44,fiona_miller_44@gmail.com,2026-09-19,pro
USR-4-0148,alice_brown_76,alice_brown_76@company.org,2026-06-06,free
USR-4-0149,ian_taylor_34,ian_taylor_34@mail.net,2026-09-23,enterprise
