user_id,username,email,signup_date,plan
USR-6-0098,alice_johnson_37,invalid_email_format,2026-08-16,pro
USR-6-0099,fiona_wilson_97,fiona_wilson_97@yahoo.com,2026-06-22,pro
USR-6-0100,alice_wilson_52,Alice @ company.org,2026-01-20,free
USR-6-0101,ethan_taylor_57,ethan_taylor_57@company.org,2026-09-14,enterprise
USR-6-0102,fiona_smith_91,missing_domain@Fiona,2026-04-20,pro
USR-6-0103,julia_johnson_54,julia_johnson_54@company.org,2026-11-28,enterprise
USR-6-0104,george_miller_87,,2026-09-19,enterprise
USR-6-0105,charlie_anderson_21,charlie_anderson_21@mail.net,2026-08-06,pro
USR-6-0106,hannah_thomas_40,,2026-11-23,free
USR-6-0107,alice_brown_51,alice_brown_51@yahoo.com,2026-12-09,enterprise
USR-6-0108,bob_brown_78,bob_brown_78@outlook.com,2026-04-19,enterprise
USR-6-0109,fiona_moore_58,fiona_moore_58@company.org,2026-04-08,pro
USR-6-0110,bob_johnson_21,bob_johnson_21@yahoo.com,2026-12-04,enterprise
USR-6-0111,fiona_moore_83,fiona_moore_83@mail.net,2026-09-07,pro
USR-6-0112,fiona_wilson_96,,2026-11-20,enterprise
USR-6-0113,george_smith_78,george_smith_78@outlook.com,2026-04-16,enterprise
USR-6-0114,julia_miller_28,julia_miller_28@gmail.com,2026-10-11,pro
USR-6-0115,bob_miller_83,bob_miller_83@company.org,2026-05-23,pro
USR-6-0116,fiona_brown_36,fiona_brown_36@yahoo.com,2026-12-24,free
USR-6-0117,charlie_anderson_60,charlie_anderson_60@yahoo.com,2026-01-18,pro
USR-6-0118,hannah_wilson_60,hannah_wilson_60@outlook.com,2026-05-23,free
USR-6-0119,ian_moore_22,ian_moore_22@mail.net,2026-01-28,enterprise
USR-6-0120,charlie_jackson_27,charlie_jackson_27@yahoo.com,2026-04-07,enterprise
USR-6-0121,alice_wilson_83,alice_wilson_83@yahoo.com,2026-07-14,enterprise
USR-6-0122,alice_johnson_55,,2026-01-04,enterprise
USR-6-0123,julia_moore_29,julia_moore_29@gmail.com,2026-02-08,pro
USR-6-0124,julia_brown_93,julia_brown_93@gmail.com,2026-08-28,enterprise
USR-6-0125,hannah_wilson_11,Hannah @ company.org,2026-01-19,enterprise
USR-6-0126,hannah_miller_98,hannah_miller_98@yahoo.com,2026-07-16,enterprise
USR-6-0127,,Ethan @ mail.net,2026-07-27,
USR-6-0128,ian_thomas_77,ian_thomas_77@mail.net,2026-09-23,enterprise
USR-6-0129,diana_johnson_33,diana_johnson_33@gmail.com,2026-09-15,pro
USR-6-0130,charlie_jackson_36,charlie_jackson_36gmail.com,2026-02-04,enterprise
USR-6-0131,ian_brown_64,ian_brown_64@yahoo.com,2026-05-02,enterprise
USR-6-0132,ethan_thomas_66,ethan_thomas_66@outlook.com,2026-09-12,enterprise
USR-6-0133,diana_johnson_94,diana_johnson_94@yahoo.com,2026-03-10,free
USR-6-0134,julia_thomas_37,julia_thomas_37@mail.net,2026-07-03,enterprise
USR-6-0135,george_brown_61,george_brown_61@company.org,2026-12-05,enterprise
USR-6-0136,ethan_taylor_57,ethan_taylor_57@mail.net,2026-10-06,pro
USR-6-0137,,@gmail.com,2026-05-04,enterprise
USR-6-0138,ian_moore_18,invalid_email_format,2026-03-28,free
USR-6-0139,bob_moore_38,Bob @ gmail.com,2026-09-24,pro
USR-6-0140,hannah_johnson_77,hannah_johnson_77@outlook.com,2026-09-09,enterprise
USR-6-0141,alice_brown_50,alice_brown_50@outlook.com,2026-12-22,enterprise
USR-6-0142,george_anderson_85,George @ mail.net,2026-11-05,free
USR-6-0143,ethan_smith_91,ethan_smith_91@yahoo.com,2026-11-20,pro
USR-6-0144,charlie_anderson_55,charlie_anderson_55@outlook.com,2026-07-17,enterprise
USR-6-0145,diana_miller_91,diana_miller_91@company.org,2026-06-28,free
USR-6-0146,bob_taylor_21,missing_domain@Bob,2026-01-14,enterprise
USR-6-0147,charlie_anderson_73,charlie_anderson_73@mail.net,2026-12-04,
USR-6-0148,diana_smith_64,diana_smith_64@yahoo.com,2026-12-22,enterprise
USR-6-0149,alice_jackson_67,alice_jackson_67@mail.net,2026-04-06,free
